Id;Text
31555;16. The company shall provide information on the system it has for preventing and detecting, investigating, and taking action in response to allegations or incidents regarding corruption and bribery, as well as training in the area.  17. The purpose of this disclosure requirement is to provide insight into the company's main procedures for preventing, detecting, and managing allegations of corruption and bribery. This also includes training for its own employees and/or internal information or information to suppliers.  18. The information required under point 16 shall include information regarding the following: (a) A description of the procedures for preventing, detecting, and managing allegations or incidents related to corruption and bribery. (b) Whether the individuals or the committee investigating corruption and bribery are independent from those involved in the case. (c) The procedures for how the results shall be reported to management, supervisory, and oversight bodies.  19. If the company does not have any procedures for this, the company shall disclose this and, if applicable, state whether it plans to implement procedures in this area.  20. The information required under point 16 shall include information on how the company informs those affected by its policies and ensures they have access to the policies and understand their meaning.  21. The information required under point 16 shall include the following information about training: (a) What type of training on corruption and bribery is provided or required by the company, what it includes, and how detailed it is. (b) What proportion of the risk-exposed departments receives training. (c) To what extent members of management, supervisory, and oversight bodies receive training.
31558;17. The company shall describe the policies it has adopted for how to handle the significant consequences for individuals in its own workforce, as well as associated risks and opportunities.  18. The purpose of this disclosure requirement is to provide an understanding of the extent to which the company has policies specifically for how to determine, assess, manage, and/or address significant consequences for the company’s own workforce, as well as policies for significant consequences, risks, and opportunities related to its own workforce.  19. The disclosure required under point 17 shall include summarized information about the company’s policies for how to manage significant consequences, risks, and opportunities related to its own workforce (according to the requirement in ESRS 2 MDR-P Adopted policies for how significant sustainability issues should be managed). The company shall also specify whether these policies apply to certain groups within or the entire workforce.  20. The company shall describe the commitments in its human rights policy that are relevant to its own workforce, including the processes and mechanisms used to monitor compliance with the UN Guiding Principles on Business and Human Rights, the ILO Declaration on Fundamental Principles and Rights at Work, and the OECD Guidelines for Multinational Enterprises. The disclosure shall focus on issues that are significant in relation to, as well as its general strategy for the following: (a) Respect for human rights, as well as workers' rights for individuals in its own workforce. (b) Cooperation with individuals in its own workforce. (c) Measures to remedy, or enable remedy for, human rights consequences.  21. The company shall state whether and how its policies regarding its own workforce align with internationally recognized instruments, including the UN Guiding Principles on Business and Human Rights.  22. The company should indicate whether human trafficking, forced labor, and child labor are explicitly addressed in its policies for its own workforce.  23. The company shall indicate whether it has a policy for the prevention of workplace accidents or a management system.  24. The company shall provide information on the following: (a) whether it has specific policies to combat discrimination, including harassment, and promote equal opportunities for all and other ways to enhance inclusion and diversity, (b) whether the following grounds of discrimination are specifically covered by the policy: ethnic origin, skin color, gender, sexual orientation, gender identity, disability, age, religion, political opinion, national origin, or social origin, and other forms of discrimination covered by EU legislation and national law, (c) whether the company makes specific commitments in its policies concerning the inclusion and/or positive discrimination of individuals from groups that are particularly vulnerable in its own workforce and, if so, what these commitments are, and (d) whether and how these policies are followed through special procedures to ensure that discrimination is prevented, reduced, and addressed when detected, as well as promoting diversity and inclusion in general.
31559;17. The company shall describe the policies it has adopted regarding how to manage the significant consequences for individuals in its own workforce, as well as the associated risks and opportunities.   18. The purpose of this disclosure requirement is to provide an understanding of the extent to which the company has policies specifically for how to identify, assess, manage, and/or address significant consequences for the company's own workforce, as well as policies for significant consequences, risks, and opportunities related to its own workforce.   19. The disclosure required under point 17 shall include summarized information about the company's policies for managing significant consequences, risks, and opportunities related to its own workforce (according to the requirement in ESRS 2 MDR-P Adopted policies for how significant sustainability issues should be managed). The company shall also indicate whether these policies apply to certain groups within or the entire workforce.   20. The company shall describe the commitments in its human rights policy that are relevant to its own workforce, including the processes and mechanisms used to monitor compliance with the UN Guiding Principles on Business and Human Rights, the ILO Declaration on Fundamental Principles and Rights at Work, and the OECD Guidelines for Multinational Enterprises. The disclosure shall focus on issues that are significant in relation to, as well as its overall strategy for:   (a) Respect for human rights, as well as worker rights for individuals in the own workforce.   (b) Collaboration with individuals in the own workforce.   (c) Measures to remedy, or enable remedies for, consequences for human rights.   21. The company shall state whether and how its policies regarding its own workforce are aligned with internationally recognized instruments, including the UN Guiding Principles on Business and Human Rights.   22. The company shall state whether human trafficking, forced labor, and child labor are explicitly addressed in its policies regarding its own workforce.   23. The company shall indicate whether it has a policy for preventing workplace accidents or a management system.   24. The company shall provide information regarding the following:   (a) whether it has specific policies to combat discrimination, including harassment, and promote equal opportunities for all and other ways to enhance inclusion and diversity,   (b) whether the following grounds of discrimination are specifically covered by the policy: ethnic origin, skin color, gender, sexual orientation, gender identity, disability, age, religion, political opinion, national origin, or social origin, other forms of discrimination covered by union and national legislation,   (c) whether the company in its policies makes specific commitments regarding the inclusion and/or positive discrimination of individuals from groups that are particularly vulnerable in its own workforce and, if so, what these commitments are, and   (d) whether and how these policies are followed through specific procedures to ensure that discrimination is prevented, reduced, and addressed when detected, as well as to promote diversity and inclusion in general.
31561;18. The company shall explain for each climate-related risk that it has identified whether the entity believes that the risk is a climate-related physical risk or a climate-related transition risk.  19. The company shall describe the resilience in its strategy and in its business model regarding climate change. This description shall include  (a) the scope of the resilience analysis,  (b) how and when the resilience analysis has been conducted, including the use of climate scenario analysis as referenced in the disclosure requirement related to ESRS 2 IRO-1 and the associated points on application requirements, and  (c) the results of the resilience analysis including the results from the use of scenario analysis.
31563;19. The company shall disclose what general procedures it has for contacts with affected communities and their representatives regarding actual and potential consequences for them.  20. The purpose of this disclosure requirement is to provide understanding of whether and how the company, as part of the due diligence process, is in contact with affected communities, their legitimately designated representatives, or credible intermediaries regarding significant, actual or potential, positive and/or negative consequences that affect, or may affect, them and whether and how the perspectives of the affected communities are taken into account in the company's decision-making process.  21. The company shall indicate whether and how the perspectives of affected communities are considered in the company's decisions and actions to manage actual and potential consequences for the communities. The company shall, if appropriate, explain: (a) whether contacts with affected communities or their legitimately designated representatives occur directly or through credible intermediaries who are familiar with their situation, (b) at what stage contact is made, what type of contacts are involved, and how often such contacts are made, (c) which function and which highest position within the company is operationally responsible for ensuring that these contacts take place and that the results from them are taken into account in the company's decisions, (d) how the company evaluates the appropriateness of its contacts with affected communities and, where appropriate, the agreements or outcomes that arise from those contacts.  22. Where applicable, the company shall specify what it is doing to gain an understanding of the perspectives of such affected communities that may be at particularly high risk of being impacted by consequences and/or are marginalized, as well as of specific groups within those communities, such as women and girls.  23. If the affected communities are indigenous peoples, the company shall also disclose how it considers and ensures that their specific rights are respected in the stakeholder engagement strategy, including their right to free, prior, and informed consent regarding i) their cultural, intellectual, religious, and spiritual rights, ii) activities that affect their land and territories, and iii) legislative or administrative measures that affect them. Regarding contacts with indigenous peoples, the company shall also specifically state whether and how indigenous peoples have been able to express their views on the forms and conditions of such contacts (for example, regarding determining what issues will be discussed and how and when those contacts shall take place).  24. If the company cannot disclose the information required above because it has no procedures for contacts with affected communities, this shall be stated. The company may provide a timeline for when it plans to implement such procedures.
31564;19. The company shall provide information about the composition, roles, and responsibilities of the management, executive, and supervisory bodies, as well as their access to expertise and competence regarding sustainability issues.  20. The purpose of this disclosure requirement is to give an understanding of (a) the composition and diversity of the management, executive, and supervisory bodies, (b) the roles and responsibilities of the management, executive, and supervisory bodies in overseeing the process of managing significant impacts, risks, and opportunities, including the management's role in these processes, and (c) the expertise and competence of the management, executive, and supervisory bodies in sustainability issues or access to such expertise and competence.  21. The company shall provide the following information about the composition and diversity of its management, executive, and supervisory bodies: (a) The number of executive and non-executive members. (b) Representation of employees and other workers. (c) Experience relevant to the company's sectors, products, and geographical locations. (d) Percentage by gender and other aspects of diversity that the company takes into account. The gender distribution of the board shall be calculated as an average ratio of the number of women/men on the board. (e) The proportion of independent board members. For companies with a single board, this corresponds to the percentage of independent board members who are not executive board members. For companies with dual boards, this corresponds to the percentage of independent members of the supervisory body.  22. The company shall provide the following information about the roles and responsibilities of its management, executive, and supervisory bodies: (a) The identity of the management, executive, and supervisory bodies (e.g., a steering committee or similar) or individual persons within an organ responsible for overseeing impacts, risks, and opportunities. (b) How each organ's or individual persons' responsibilities for impacts, risks, and opportunities are reflected in the company's directives, board mandate, and other related policies. (c) A description of the management's role in the governance processes, controls, and procedures used for monitoring, managing, and supervising effects, risks, and opportunities, including i. whether this role is delegated to a specific position or committee at the management level and how oversight of this position or committee is exercised, ii. information about reporting lines to the management, executive, and supervisory bodies, iii. whether specific controls and procedures are applied to managing impacts, risks, and opportunities and, if so, how they are integrated with other internal functions, and (d) how the management, executive, and supervisory bodies and the highest executive management exercise oversight over the establishment of goals related to significant impacts, risks, and opportunities, and how they monitor progress toward those goals.  23. The disclosure shall include a description of how the management, executive, and supervisory bodies establish whether appropriate competence and expertise is available or will be developed to oversee sustainability issues, including (a) the sustainability-related expertise that the bodies as a whole either directly possess or can utilize, e.g., through access to experts or training, and (b) how this competence and expertise relate to the company's significant impacts, risks, and opportunities.
31570;20. The company shall report on what general procedures it has for contacts with employees in the value chain and their representatives regarding actual and potential consequences for them.  21. The purpose of this disclosure requirement is to provide understanding of whether and how the company, as part of the due diligence process, is in contact with employees in its own value chain, their legitimately appointed representatives, or credible advocates about significant, actual, or potential, positive and/or negative consequences that affect, or are likely to affect, them, and whether and how the perspective of the employees in the own value chain is taken into account in the company’s decision-making process.  22. The company shall specify whether and how the perspectives of the employees in the value chain are considered in the company's decisions and actions to manage actual and potential significant consequences for employees in the value chain. The company shall, where applicable, explain (a) whether contacts with employees in the value chain or their legitimately appointed representatives take place directly or through credible advocates who are aware of their situation, (b) at what stage contact is made, what type of contacts are involved, and how often such contacts are made, (c) which function and which highest position within the company has operational responsibility for ensuring that these contacts take place and that the results from them are considered in the company's choices, (d) where applicable, what global framework agreements it has or what agreements it has with global trade unions regarding human rights for employees in the value chain, including their right to collective bargaining, and how the agreement provides the company with insight into these employees’ perspectives, and (e) how the company, where applicable, evaluates the appropriateness of its contacts with employees in the value chain and any agreements or outcomes that the contacts lead to.  23. Where applicable, the company shall disclose what it does to understand the perspectives of those employees who may be particularly at risk of being affected by consequences and/or who are marginalized (for example, women, migrant workers, or employees with disabilities).  24. If the company cannot provide the information required above because it has no procedures for contacts with employees in the value chain, this shall be stated. The company may provide a timeline for when it plans to establish such procedures.
31576;22. The company shall provide information on cases of corruption or bribery during the reporting period.  23. The purpose of this disclosure requirement is to provide awareness of cases of corruption or bribery that have occurred during the reporting period and what these have led to.  24. The company shall provide disclosures about (a) The number of convictions and the amounts of fines for violations of laws against corruption and bribery. (b) All measures taken to manage violations in procedures and standards for combating corruption and bribery.  25. The company may provide information on the following: (a) The total number of confirmed cases of corruption and bribery and what type of cases they concerned. (b) The number of confirmed cases where its own employees have been dismissed or subjected to disciplinary actions for corruption or bribery-related incidents. (c) The number of confirmed cases concerning contracts with business partners that have been terminated or not renewed due to violations related to corruption and bribery. (d) Information about prosecutions in criminal cases regarding bribery and corruption that have been brought against the company and its employees during the reporting period, and the outcome of these prosecutions. This includes cases initiated in previous years where the result was only determined during the current reporting period.  26. The required disclosures should include cases where actors in the company's value chain have been involved only if the company or its own employees have been directly involved.
31579;24. The company shall provide information on how the management, board, and supervisory bodies are informed about sustainability issues and how these issues were addressed during the reporting period.  25. The purpose of this disclosure requirement is to provide an understanding of how the management, board, and supervisory bodies are informed about sustainability issues, as well as what information and issues they have addressed during the reporting period. This in turn enables an understanding of whether the members of these bodies received sufficient information and whether they could fulfill their roles.  26. The company shall provide the following information: (a) Whether, by whom, and how often the management, board, and supervisory bodies, including their relevant committees, are informed about significant consequences, risks, and opportunities (see disclosure requirement IRO-1 – Description of the procedure for identifying and assessing significant consequences, risks, and opportunities in this standard), the implementation of due diligence, as well as the results and appropriateness of policies, measures, metrics, and targets adopted to address them. (b) How the management, board, and supervisory bodies take into account consequences, risks, and opportunities when overseeing the company's strategy, its decisions on significant transactions, and its risk management processes, including whether they have considered trade-offs associated with these consequences, risks, and opportunities. (c) A list of the significant consequences, risks, and opportunities that the management, board, and supervisory bodies or their relevant committees address during the reporting period.
31590;27. The company shall provide information about its operations and its intentions regarding political influence, including lobbying activities concerning significant consequences, risks, and opportunities that the company causes.  28. The purpose of this disclosure requirement is to provide transparency into the company's operations and its intentions regarding political influence with political contributions, including the type and purpose of lobbying activities.  29. The disclosure required under point 27 shall include the following: (a) Where applicable, the members of the management, executive, and supervisory bodies who are responsible for overseeing this activity. (b) For political contributions in money or in kind: i. the total monetary value of the political contributions in money or in kind that the company has given directly or indirectly, aggregated by country or, where applicable, geographical area, as well as the type of recipient and ii. where applicable, how the monetary value of in-kind contributions has been calculated. (c) The main issues that the lobbying activities have addressed and a brief summary of the company's main position on these issues. The company shall also explain how these issues relate to the company's significant consequences, risks, and opportunities that have been determined in the materiality assessment according to ESRS 2. (d) If the company is registered in the EU's Transparency Register or an equivalent transparency register in a member state, the name of that register and the registration number the company has in the register.  30. The company shall also state whether any member of the management, executive, or supervisory body has been appointed during the relevant reporting period, who has held a comparable position at an authority (including supervisory authority) during the two years preceding the appointment.
31593;28. The company shall provide information about its resource inflows related to its significant consequences, risks, and opportunities.  29. The purpose of this information requirement is to enable an understanding of resource usage in the company's own operations and in the value chain both upstream and downstream.  30. The disclosures required under point 28 shall include a description of its resource inflows with significant products (including packaging) and materials (specifying critical raw materials and rare earth metals), water, and property, plants, and equipment used in the company's own operations and in the upstream value chain.  31. When a company assesses that resource inflows are a significant sustainability issue, it shall disclose the following information regarding the materials used to manufacture the company's products and services during the reporting period, in tons or kilograms: (a) The total weight of the products and the technical and biological materials used during the reporting period. (b) The percentage of biological material (and biofuels used for purposes other than energy) that is used to manufacture the company's products and services (including packaging) that have sustainable origins, with information about the certification system used and about the application of the cascade principle. (c) The weight of reused or recycled components (which were therefore not primary resources), secondary intermediates, and secondary materials that have been used to produce the company's goods and services (including packaging), both in absolute and relative terms.  32. The company shall provide information on the methods used to calculate the data. It shall indicate whether the information comes from direct measurements or estimates and specify the main assumptions that have been used.
31595;28. The company shall report its strategies for addressing significant impacts on consumers and end-users and managing significant risks while exploiting significant opportunities concerning consumers and end-users, and the effectiveness of these measures.  29. This disclosure requirement has two purposes. The first is to provide an understanding of all the measures and initiatives through which the company seeks to (a) prevent, mitigate, or remedy negative significant impacts on consumers and/or end-users and/or (b) achieve positive significant impacts for consumers and/or end-users. The second is to provide understanding of how the company addresses significant risks and leverages significant opportunities concerning consumers and/or end-users.  30. The company shall provide a summary description of the action plans and resources it has for managing its significant impacts, risks, and opportunities related to consumers and employees in the value chain according to ESRS 2 MDR-A Actions and resources concerning significant sustainability issues.  31. Regarding significant impacts, the company shall describe (a) what measures are planned or ongoing to prevent, mitigate, or remedy significant negative impacts on consumers and/or end-users, (b) whether and how it has taken actions to provide or facilitate remedies in relation to an actual significant impact, (c) what additional measures or initiatives it has whose primary purpose is to contribute to better social impacts for consumers and/or end-users, and (d) how it follows up and controls that these measures and initiatives achieve the intended results for consumers and/or end-users.  32. With respect to point 28, the company shall describe (a) the processes through which it identifies what measures are needed and appropriate to counter each actual or potential negative impact on consumers and/or end-users, (b) its approach to taking action for specific negative impacts on consumers and/or end-users, such as actions related to the company's product design, marketing, or sales practices, including whether larger collaborations within the industry or with other relevant parties are needed, and (c) how it ensures that there are procedures to remedy or facilitate remedies for any significant negative impacts and that these procedures are effective concerning performance and results.  33. Regarding significant risks and opportunities, the company shall describe (a) what measures are planned or ongoing to reduce significant risks arising from the company's impacts on, and dependencies on, consumers and/or end-users and how it follows up the effectiveness in practice, and (b) what measures are planned or ongoing to leverage significant opportunities for the company concerning consumers and/or end-users.  34. The company shall report whether and how it ensures that its own business practices do not cause or contribute to significant negative impacts on consumers and/or end-users, for example, where applicable, its practices for marketing, sales, or use of personal data. The company may, for instance, report how it manages conflicts between preventing or mitigating significant negative impacts and other business needs.  35. In preparing this disclosure, the company shall consider whether serious human rights issues and incidents connected to consumers and/or end-users have been reported and, if so, provide information about these.  36. If the company evaluates the effectiveness of a measure by establishing a target by disclosing the information required under point 32 c, the company shall consider ESRS 2 MDR-T Monitoring the effectiveness of policies and measures through targets.  37. The company shall report what resources it allocates for managing the significant impacts it causes, with information that enables users to understand how it manages the significant impacts it causes.
31597;3. The company shall disclose the general basis for the preparation of its sustainability statements.  4. The purpose of this disclosure requirement is to provide an understanding of how the company prepares its sustainability statement, including the scope of consolidation, information about the value chain at previous and subsequent stages, and, where applicable, whether the company has used any of the options for omitting information referred to in paragraphs d and e of the following point.  5. The company shall provide the following disclosures: (a) Whether the sustainability statement has been prepared on a consolidated or individual basis. (b) For consolidated sustainability statements: i. confirmation that the scope of consolidation is the same as for the financial reports, or if applicable, an explanation that the reporting company is not required to prepare financial reports or when the reporting company prepares consolidated sustainability reporting in accordance with Article 481 of Directive 2013/34/EU, and ii. if applicable, information about which subsidiaries included in the consolidation are exempt from individual or consolidated sustainability reporting in accordance with Articles 19a.9 or 29a.8 of Directive 2013/34/EU. (c) The extent to which the sustainability statement covers the company's value chain at previous and subsequent stages (see ESRS 1 section 5.1 Reporting companies and the value chain). (d) Whether the company has used the option to omit certain information relating to intellectual property rights, know-how, or results of innovation (see ESRS 1 section 7.7 Confidential and sensitive information and Information on intellectual property rights, know-how, or results of innovation). (e) For companies based in an EU member state that allows forthcoming developments or issues under negotiation to be exempted from disclosure requirements, as provided in Articles 19a.3 and 29a.3 of Directive 2013/34/EU, whether the company has taken advantage of this exemption.
31603;30. The company shall disclose its strategies for addressing significant impacts on affected communities and managing the significant risks and leveraging the significant opportunities concerning affected communities, and the appropriateness of these measures.  31. This disclosure requirement has two purposes. The first is to provide an understanding of all the measures and initiatives through which the company seeks to (a) prevent, mitigate or compensate for negative significant impacts on affected communities and/or (b) achieve positive significant impacts for affected communities. The second is to provide understanding of how the company addresses significant risks and leverages significant opportunities concerning affected communities. The company shall provide a summary description of the action plans and resources it has to manage its significant impacts, risks, and opportunities related to affected communities in accordance with ESRS 2 MDR-A Actions and resources regarding significant sustainability issues.  32. Regarding significant impacts, the company shall describe (a) what actions are planned or ongoing to prevent or mitigate significant negative impacts on affected communities, (b) whether and how it has taken measures to provide or facilitate compensation concerning an actual significant impact, (c) what additional measures or initiatives it has whose primary purpose is to achieve positive impacts for affected communities, and (d) how it follows up and ensures that these actions and initiatives deliver the intended results for affected communities.  33. Regarding point 29, the company shall describe (a) the processes through which it identifies what measures are necessary and appropriate in response to a specific actual or potential negative impact on affected communities, (b) its strategy for taking action on specific negative impacts on communities, for example, measures related to the company’s procedures for land acquisition, land use planning, construction work, and operational and closure practices, as well as whether broader collaboration within the industry or with other relevant parties is needed, and (c) how it ensures that there are procedures for compensation or facilitating compensation in the event of any significant negative impacts and that these procedures are appropriate concerning execution and results.  34. Regarding significant risks and opportunities, the company shall describe (a) what actions are planned or ongoing to reduce the significant risks arising from the impacts the company causes on affected communities and the company's dependence on affected communities and how it follows up the appropriateness in practice, and (b) what actions are planned or ongoing to leverage significant opportunities for the company concerning affected communities.  35. The company shall disclose whether and how it ensures that its own business practices do not cause or contribute to significant negative impacts on affected communities, for example, where relevant, concerning the company’s procedures for land use planning, land acquisition and land exploitation, financing, extraction or production of raw materials, use of natural resources, and management of environmental impact. The company may, for example, disclose how it manages conflicts between preventing or mitigating significant negative impacts and other business needs.  36. The company shall also report if serious human rights issues and incidents related to affected communities have been reported, and if so, provide details about these.  37. When the company provides the information required under point 31 c, it should consider ESRS 2 MDR-T Monitoring the appropriateness of policies and actions through objectives if it evaluates an action's effectiveness by establishing a goal.  38. The company shall disclose what resources it allocates for managing the significant impacts it causes, with information that gives users an understanding of how it manages the significant impacts it causes.
31604;30. The company shall provide a mapping of the information disclosed in its sustainability statement regarding the process for due diligence.  31. The purpose of this disclosure requirement is to provide a clearer understanding of the company's process for due diligence concerning sustainability issues.  32. The main aspects and key steps in due diligence mentioned in ESRS 1 chapter 4 Due diligence are linked to a number of overarching and thematic disclosure requirements according to ESRS. The company shall provide a mapping that explains how and where its application of the main aspects and key steps in the due diligence process is reflected in its sustainability statement, so that the company’s actual methods regarding due diligence can be described.  33. This disclosure requirement does not stipulate any specific behavioral requirements regarding due diligence measures, and the requirement does not extend to or alter the role of management.
31605;30. The company shall provide information about the expected financial effects of significant risks and opportunities related to water resources and marine resources.  31. The information required under point 30 is in addition to the information about current financial effects on the entity's financial position, financial results, and cash flows for the reporting period required under ESRS 2 SBM-3 point 48 d.  32. The purpose of this disclosure requirement is to provide an understanding of (a) expected financial effects due to significant risks arising from the consequences and dependencies related to water resources and marine resources and how these risks have (or can reasonably be expected to have) a significant impact on the company’s financial position, financial results, and cash flows in the short, medium, and long term, (b) expected financial effects due to significant opportunities related to water resources and marine resources.  33. The disclosure shall include the following: (a) A quantification of the expected financial effects in monetary terms before considering measures regarding water resources and marine resources or, if this is not possible without undue costs or efforts, qualitative information. No quantification of the financial effects arising from opportunities is required if such disclosure does not meet the qualitative characteristics of useful information included in ESRS 1 Annex B Qualitative characteristics of information. (b) A description of the effects calculated, the consequences and dependencies to which they are related, and when the effects are expected to arise. (c) The critical assumptions and sources used to quantify the expected financial effects, as well as the level of uncertainty in these assumptions.
31609;31. The company shall provide information about its payment terms, particularly regarding late payments to small and medium-sized enterprises.  32. The purpose of this disclosure requirement is to provide insight into the agreed payment terms and the average actual payment time, particularly how this time affects small and medium-sized enterprises, especially regarding late payments to small and medium-sized enterprises.  33. The disclosure according to point 31 shall include information about the following: (a) The average time in days it takes for the company to pay an invoice from the day the calculation of the payment time begins according to the agreement or law. (b) The standard payment period applied by the company, stated in days and broken down by main categories of suppliers, as well as the proportion of its payments made within this payment period. (c) The number of legal proceedings currently outstanding concerning late payments. (d) Additional information necessary to provide sufficient background. If the company has used a representative sample to calculate the data required under point (a), it shall state this and briefly describe the method used.
31610;32. The company shall provide information on the production, use, distribution, commercialization, and import/export of substances of concern and substances that give rise to very high concern in and of themselves, in mixtures, or in products.  33. The purpose of this disclosure requirement is to enable an understanding of how the company impacts health and the environment through substances of concern and substances that give rise to very high concern in and of themselves. The purpose is also to provide an understanding of the company's significant risks and opportunities, including exposure to these substances and risks resulting from changes in regulations.  34. The information required under point 32 shall include the total quantities of substances of concern that are generated or used in production or that are acquired, and that leave the company's facilities as emissions, products, or as parts of products or services, categorized by the main hazard classes of substances of concern.  35. The company shall separately present information regarding substances that give rise to very high concern.
31613;33. The company shall report measurements of its significant impacts on biodiversity and ecosystems.  34. The purpose of this disclosure requirement is to provide an understanding of how the company manages the consequences assessed to be significant in the materiality assessment for biodiversity and ecosystems.  35. If the company has identified facilities located in or near areas with sensitive biodiversity that are negatively affected (see point 19 a), the company shall disclose how many and how large (in hectares) facilities are owned, leased, or managed in or near these protected areas or important areas for biodiversity.  36. If the company has identified significant effects regarding changed land use or consequences for the extent and condition of ecosystems, it may also disclose its land use based on a life cycle analysis.  37. For the data points specified in points 38–41, the company shall consider its own operations.  38. If the company has determined that it directly contributes to factors impacting changed land, freshwater, and/or marine use, the company shall report relevant measurements. The company may disclose measurements that assess (a) land cover change over time (for example, after one or five years) (e.g., due to deforestation or mining), (b) changes over time (for example, after one or five years) in the management of ecosystems (e.g., through intensified agricultural management or use of better management practices or logging), (c) changes in the geographical composition of landscapes (e.g., whether habitats have been fragmented or how ecological connectivity has changed), (d) changes in structural connectivity of ecosystems (e.g., habitat permeability based on physical conditions and how habitat patches are distributed), and (e) functional connectivity (e.g., how well genes or individuals move through land and freshwater as well as marine environments).  39. If the company has determined that it directly contributes to the introduction of invasive alien species, intentionally or unintentionally, the company may report the measures it uses for the introduction and spread of invasive alien species and the risks posed by these invasive alien species.  40. If the company has determined that it causes significant impacts on the state of species, it may report measures it considers relevant. The company may (a) refer to relevant disclosure requirements in ESRS E1, ESRS E2, ESRS E3, and ESRS E5, (b) take into account population size, distribution within specific ecosystems, and extinction risk. These aspects provide an understanding of the state of individual species populations and their relative ability to withstand changes caused by humans or nature, (c) disclose measures that assess changes in the number of individuals of a species within a specified area, (d) disclose measures on species at risk of extinction that assess i. the degree of threat to species and how activities/stresses may affect the degree of threat, or ii. changes in habitat for a threatened species, as a proxy measure for the consequences the company causes for local populations' risk of extinction.  41. If the company identifies significant effects related to ecosystems, it may provide information on the following: (a) Regarding the extent of ecosystems, measures that assess the distribution of an ecosystem without necessarily considering the condition of the area being assessed, such as habitat coverage. For example, forest cover can be a measure of the extent of a type of ecosystem, without accounting for the condition of the ecosystem (e.g., stating the area of land without describing the species variation in the forest). (b) Regarding the condition of ecosystems: i. measures that assess the condition of ecosystems in relation to a predetermined reference condition, ii. measures that assess multiple species within an ecosystem rather than the number of individuals of a single species within an ecosystem (e.g., scientifically recognized indicators for species richness and species presence that measure how the composition of (native) species evolves within an ecosystem compared to a reference condition at the start of the first reporting period, as well as the desired condition specified in the global Kunming-Montreal framework for biodiversity, or, where applicable, an aggregation of the conservation status of species, or iii. measures that reflect structural components of the condition, such as ecological connectivity (i.e., whether habitats are connected to each other).
31614;34. The company shall provide information on the main components of its risk management and internal control system concerning the sustainability reporting process.  35. The purpose of this disclosure requirement is to provide an understanding of the company's processes for risk management and internal control regarding sustainability reporting.  36. The company shall provide the following disclosures: (a) The scope, main elements, and components of the processes and systems for risk management and internal control concerning sustainability reporting. (b) The risk assessment method followed, including the methodology for prioritizing risks. (c) The main risks identified and the strategies to mitigate them, including associated controls. (d) A description of how the company integrates the results of its risk assessment and internal control regarding the sustainability reporting process into relevant internal functions and processes. (e) A description of how the findings referred to in point d are regularly reported to the management, management, and supervisory bodies.
